amount,hour,day_of_week,merchant_cat,distance_km,prev_txn_hrs,v1,v2,v3,v4,v5,is_fraud
18.62,11,2,entertainment,16.2,16.9,0.20164515308832143,-0.9330113412092315,1.0431629709081907,-1.3253928485793498,1.4736171707985042,0
516.96,15,3,grocery,0.2,21.9,0.29958893213846977,0.2298127066857951,-0.07982445019433737,-0.3956139195926194,-0.4731355841800593,0
21.85,16,1,entertainment,24.6,18.1,0.0926106233296261,2.0621270070075384,1.902956958017659,-0.23002561012967535,0.441893482437629,0
660.72,15,4,grocery,22.4,13.7,-1.4119618504016886,0.05200440310025859,2.702467274557477,-0.08242341270893876,-0.9868271108855823,0
3.81,10,5,dining,2.4,19.8,0.7537289334727766,-0.4349524194844173,1.567869686605241,-1.2653446412086928,-0.4577789887508338,0
173.59,17,3,dining,7.9,15.5,0.27843691362583295,0.7510774281088873,1.369322849951317,0.16002086264950105,0.982499716356232,0
23.71,11,5,retail,8.4,32.1,0.7891919406149167,0.051425607218883305,1.861908232986518,-0.7763769544363694,0.3004225493855537,0
37.52,22,5,retail,12.6,17.8,-0.23032603048667072,-0.4419943549691652,0.4911787941397805,0.5626877096995444,0.21386127716362055,0
59.68,20,2,grocery,1.9,27.8,-0.6537563095861183,-0.6791506732389899,0.2498736771824565,-1.4883696727425306,-2.8380306672228537,0
20.3,22,4,retail,22.9,24.2,0.39715515259243206,-0.15733262907265738,1.5512786451108482,0.9086552179867928,1.2946702646882484,0
105.27,8,6,grocery,16.9,20.8,-0.1625916895925469,-1.3173679037089663,0.5795020234299838,-0.8359395434295378,-0.7437052387884298,0
38.95,8,6,retail,33.8,27.4,1.2620896267949246,-0.6841378195969704,-0.0019244810111682664,-0.758434717578452,1.5359001180843481,0
95.18,13,1,entertainment,11.0,30.8,-0.7782187509529639,-0.0006401768752518694,-0.6125264574029339,-0.6065460312752585,1.557676877178787,0
39.17,9,2,retail,17.1,0.4,-0.048177946445179004,-1.2725252420856217,-1.5839705199242986,-0.10953917698814407,-1.150347987703809,0
368.32,21,5,grocery,5.4,28.3,-0.07208246696003798,2.2839488651940196,0.7618623292733679,0.24260586262654243,1.8019152064121189,0
26.6,22,5,entertainment,5.1,24.8,0.5493617698790491,-1.616637789340235,0.28861953335194845,0.9650532800511242,-0.2797676922296015,0
13.31,9,5,dining,1.5,19.1,-0.12107993765603875,0.929328384494904,1.679347918892548,1.1434770186045617,-1.1059874797572855,0
28.87,20,2,dining,10.8,21.1,-1.3174406248739186,-0.29275734947903814,-0.28648291195461517,0.07619395998632394,-1.2146223099790403,0
37.18,8,0,entertainment,15.8,17.4,0.3016049676311722,0.13330746434954893,2.437646681348874,0.9899243882919486,0.3455359410530649,0
19.91,22,0,grocery,22.1,23.7,-0.11108386934003987,-0.40700746943783006,0.76578693306312,-0.07996722743259228,0.12718599442075418,0
560.85,22,2,grocery,6.8,8.4,1.6707926897111027,0.5718576167480239,1.327670627034627,0.6172532522500336,-0.07347735603175773,0
640.65,8,4,entertainment,13.7,34.4,-1.6858280580039706,1.8716858775587675,0.04149081231999335,-0.2817827809942915,0.2574678194194306,0
46.07,12,2,entertainment,3.6,12.8,-0.747516205423133,1.1735301176724269,0.24432623704607365,-0.5348488122829322,2.1423113125747144,0
109.42,14,4,travel,7.3,2.8,-0.09489837057743271,-0.8994238440262081,0.1462650974006766,-0.6463498235147545,0.17267956283723812,0
50.59,20,2,dining,16.7,21.4,-0.8229085394095156,-0.24493721679911187,0.3440244926701237,0.28396358885989914,-1.526635039004813,0
76.49,13,0,retail,4.3,38.9,0.2386945749267002,-1.758412942978619,2.462698416227264,0.41506835768110295,-1.3808392954703452,0
56.7,22,6,grocery,14.7,19.3,-0.23696713340556028,1.2115451670002004,-0.3011014245424781,-0.3374438066723453,0.47710166640741575,0
59.08,11,4,travel,17.6,13.8,-0.9121808343469997,-0.4956169429869577,-0.45670660590006784,-0.08702874152428376,2.256728720201152,0
296.65,7,3,travel,45.1,1.7,0.9005935867286816,-0.19005587623417397,1.191206016384603,1.6555596985880727,-0.5432930690733073,0
6.19,12,2,retail,8.0,5.2,-0.6306386645888233,-0.222709714942351,0.7925226498726821,2.0229237388202215,-0.9449034847861484,0
109.06,12,3,retail,16.1,32.6,0.06691186683146255,-0.11464354524817308,1.339761405966693,-0.38979329324010326,0.1971354984349689,0
7.66,7,5,grocery,10.1,34.5,0.6156795696455047,0.15779475007331364,0.16435852243279597,-0.34668187874779677,-0.528746529911866,0
468.09,2,4,entertainment,58.6,0.3,-2.544686509633423,2.2136489604887766,-2.803949592242437,3.808043340186403,-0.4091312209194501,1
35.08,20,5,dining,17.4,43.0,0.6582591502437998,-0.22394244822329915,-0.12298023500305189,0.0668529438141364,-1.0400766739015226,0
38.87,9,2,entertainment,18.6,27.4,-0.3115668909774268,0.45656590235664846,0.4466456238269588,0.7605419323384228,-0.6001753010362497,0
89.55,16,2,travel,4.6,20.4,-0.37215362916706224,-0.2175999179177424,0.5382943956963643,0.32328843857524914,0.7054199717412567,0
177.55,15,5,grocery,17.1,26.6,-0.4047526558190856,-1.065892188390228,0.006843645800789722,0.13655950731503133,0.6400237820423119,0
328.3,14,0,travel,2.2,34.6,-0.7745738280367586,1.400163636053951,-0.13810907494045088,-0.28111158738159886,0.7600663232715322,0
23.38,20,6,grocery,11.7,26.7,1.0923904615133004,-0.11248104562449748,-0.06000661528253626,0.5192475372312051,-0.7122889238969473,0
218.81,8,4,retail,18.2,25.3,0.0962616356468947,-0.8069537612369553,1.2994948590358295,-0.23648074982938178,-1.4066073516838944,0
217.09,12,1,travel,0.9,30.0,-0.22813819056429066,-1.4355641960022911,0.8173612123646716,-0.7217812145175394,0.7517054961899867,0
133.8,10,2,grocery,27.2,14.4,1.9179263655756746,0.1518213045674537,3.3464650511193477,-0.7711025835077849,0.11570866220631677,0
96.61,17,2,grocery,10.1,6.3,-0.6520972703083052,0.32826371499427603,1.012481364462265,0.3009100914540239,-0.7822486473032866,0
442.97,8,4,entertainment,23.7,12.1,0.1917743768219307,-0.6853188450570658,0.6318328123231499,-0.8373518454495376,-0.8594167224270093,0
8.18,19,4,grocery,38.1,33.6,1.5013402943237961,-2.1351668406264475,1.5619067779024502,1.4455939425795046,0.2060336629058852,0
48.09,18,2,retail,8.5,21.2,0.7771878807550338,-0.6315658727029111,0.2239840857018804,-1.1682176047392914,-1.0857664534032172,0
45.51,14,6,grocery,10.0,14.6,-0.9603795468045468,-1.0825516449111299,-0.6944077838494764,-0.32731154929629874,-0.6113364781957498,0
23.18,22,6,grocery,25.2,18.1,-0.12141669663590302,-0.2866626436684213,-0.04930184103075452,-0.12217848586711817,0.7926711522877794,0
42.53,15,3,entertainment,9.8,12.5,-0.39084689193241373,-2.144030139070901,1.3181075609517914,-0.6976196303902046,-1.0045143620588952,0
197.19,12,1,entertainment,7.9,38.6,-0.41105895141355697,0.5265466695688433,1.0395098529942968,0.8845713327179185,0.5150939274245333,0
59.34,22,0,travel,29.1,3.9,-1.2479772382679153,0.19728978749438814,-0.7260665894842988,-0.6986577217598128,-0.6165471895024796,0
351.25,18,1,retail,15.5,24.5,1.089773009402634,-0.15283069003156433,-0.7339719622128025,-0.6684172638948693,-2.1691701057727175,0
120.59,16,6,dining,13.8,23.2,0.2516309727213191,-0.20320071058307393,-1.5604391301767278,0.06120518664619681,-0.4247244349084872,0
15.68,16,3,travel,30.9,19.0,-0.517570992702116,0.6083265795916132,0.7852302252595171,-0.39387426160280214,0.42826296841751377,0
93.8,12,0,entertainment,10.8,15.0,0.5725570234420244,0.957314601943121,0.14588274596955608,0.491312778268945,-0.3062085892247126,0
168.33,8,0,retail,9.9,36.5,1.3665685826662735,-0.08184675266944332,-0.8821610522138534,0.41830081187260604,-0.21620334771947644,0
19.25,21,3,grocery,15.2,41.3,-1.5739305709664777,-1.4298976512380475,0.8959672527918653,-0.4622805509680406,-1.1870183429428058,0
103.48,14,3,entertainment,12.5,22.5,1.1654565829495915,1.832290891468266,0.7561537259473543,0.7429548901578088,-0.9667746323052578,0
22.02,9,4,entertainment,25.0,47.5,1.0679794909231966,0.006769450424080872,0.8231747983535751,1.332030173737153,0.22493409498946812,0
26.03,20,4,retail,21.0,24.2,-1.474966745957399,1.4971970517104445,1.162284055587123,0.3550843037725256,0.29214182508530273,0
25.18,9,6,retail,8.1,49.2,0.6795029032385632,-0.6633120551906422,1.8523855151752078,0.8239813629091421,0.8601783111788018,0
27.59,18,2,grocery,5.7,3.8,1.4899120642000696,-0.9394216244436057,0.6402928559408365,1.2686710626211009,-0.5110725363384301,0
115.27,19,3,retail,23.7,10.9,0.9357401063622266,-0.5716935212275902,1.1348733213986546,1.486829418938036,-0.427987366727201,0
157.41,8,6,grocery,1.0,0.1,1.245578679811865,0.1311120219278875,0.9838032206239213,-0.454728953953738,-1.1663959924418368,0
67.47,14,4,grocery,3.7,8.9,0.42923741040984525,0.17129340774618323,0.16077509890401426,-0.014249966774945267,-0.8019577935685369,0
12.13,12,1,grocery,2.7,39.9,0.1931100865612696,-0.6342365213248781,-0.7929616170999867,0.182646927021094,-0.5562183616927968,0
34.71,18,1,dining,32.6,49.7,-0.8805834046378788,0.47827031680505644,2.2564970065407213,-0.5449724267420046,-0.0297315100042414,0
180.46,21,4,retail,0.8,29.3,0.6047717588497941,1.4693143680717426,0.17095845892963563,-1.353832556037032,-0.20324725047009104,0
28.93,13,0,retail,10.7,26.5,-0.6947929124475469,0.26597645266454245,0.6755589439600136,0.25874175387915005,-0.026816218734285854,0
10.09,21,3,travel,12.5,13.0,-0.7293142531626826,-1.0332717308165056,1.0173595202079242,2.2113866815417764,2.0690887301456926,0
46.79,17,4,grocery,18.6,20.1,-0.994590012544411,-0.2541249521012114,-0.5634621040437218,1.0323558750681892,0.5647434007499748,0
130.29,15,0,dining,11.4,17.9,0.18400166944295385,-0.803845556043227,1.2705883075709923,-0.035505660831963715,-2.1783927449417133,0
13.1,19,3,grocery,27.4,10.1,0.5808940145952198,-2.7512137001701436,2.0852169224208037,-0.7576764388295731,0.19070577874716624,0
70.25,16,3,grocery,20.0,32.6,0.07659950585737534,-0.6050078856879131,-0.282876402315132,0.04104193521193156,0.1571517011293932,0
20.65,9,1,retail,20.4,34.7,1.4219623167156568,-1.2927069230196064,-0.11309562875824519,0.780609589342566,1.0484798242366276,0
46.24,21,4,entertainment,9.8,39.5,2.0802669038161126,-0.9396621159333778,0.8735270224113836,0.3599906037687701,0.23968719970448005,0
10.73,15,2,dining,6.1,44.8,0.06803616755071311,0.5405936586665396,-0.3571821771055065,0.0478137740309077,-0.7436709674207622,0
14.38,9,4,retail,9.2,33.1,-1.133512926898457,0.22439646088972692,0.08344482234046091,0.6747355231496337,0.34298880014957056,0
101.22,20,1,retail,12.4,23.9,-0.9056552377209206,2.527685902343318,-0.43876753029274074,0.5865820142195823,0.5209808430999631,0
26.9,22,4,grocery,22.6,26.5,0.43919802255014784,-1.5859896488337062,0.1438065071286066,1.0966469612605232,0.913187768786504,0
11.9,22,3,entertainment,11.7,41.1,-0.21707120776011518,-0.21671508541363507,0.5203894707675889,0.6564023784067098,-0.5033010957319717,0
48.22,16,4,retail,17.5,40.9,0.3446085883309618,-0.12194384127071045,1.377543380814017,0.3074664038109131,1.2619653494451977,0
100.22,18,3,retail,7.7,29.4,-0.237535822175904,0.14819398290780023,1.4056075751497639,-0.681649959814119,0.34193818179881774,0
12.5,10,5,grocery,20.0,38.9,0.14610720311835204,1.293760574369349,-0.7057559589145477,-0.617942567574707,1.1476381985684772,0
183.78,13,4,dining,25.1,33.1,0.49830392320902117,-0.6401943049806561,1.5906819527473621,-0.44286087249349637,0.5636635130014032,0
79.32,18,2,grocery,22.9,20.9,0.467646303811111,0.8289080487808171,0.04770444711017641,0.061815795863618406,-1.437907848223834,0
112.16,13,3,entertainment,14.9,42.8,0.8643864142984428,-0.2716102566595979,0.4685811021674709,0.7401732794400195,-0.6970842378986086,0
172.09,11,0,entertainment,12.6,40.7,-0.6677613873910428,1.2841334478829107,-0.9817419411861337,0.7224963216695747,0.9507798532419227,0
74.99,8,2,dining,15.6,15.9,-0.17454826615725,-0.040879476976280374,0.4902529080683883,0.5057141026485206,-0.3877973094426105,0
52.22,21,2,travel,17.2,20.4,-0.41750724459458965,-0.23280968931404103,0.10653873589324103,0.4564573983615656,-1.1842817863846669,0
13.85,19,2,retail,24.0,43.2,-1.072026581389384,1.2307409573852013,-0.11156107764021428,-0.8916789599761824,-0.1644329084865919,0
10.78,20,6,dining,15.6,12.0,-0.24179078541136242,-1.015609665271571,-1.1146159121894745,1.739844732488284,-1.4647983974924677,0
78.02,22,4,grocery,31.1,48.1,-1.003344441047913,-0.17110516296105122,0.7887541749548475,0.1517075531469962,1.7233303999355618,0
134.27,21,0,entertainment,10.8,0.0,-0.30117472422319325,-1.5533346714768321,2.1341621656561425,1.0327956912850003,-0.10607545264400706,0
77.85,18,4,entertainment,8.8,36.7,0.15854432654132933,-0.17221531149515826,0.5638558155334635,0.4485521296661755,-0.24215364269406303,0
7.69,15,6,entertainment,20.9,12.6,-0.04898691292041199,-1.1447925470882707,1.0925859042751604,0.9591618227236705,-1.2386917218855766,0
57.11,7,5,grocery,22.4,38.7,-0.49983587555924036,-1.0049826546373364,-0.7999083178929745,-0.046754169138159496,-0.5330108299861034,0
56.79,14,5,dining,28.3,29.0,-0.7058947684808698,-0.050064483177523746,0.3509123930660676,-0.7722600906254306,-0.4996278870992489,0
28.51,9,2,dining,17.9,51.8,0.866667972710888,0.015890491738328245,2.3335182235505076,0.5055455280231395,-1.4948777086912612,0
4.1,22,4,entertainment,106.3,3.4,-2.66979491433868,2.2396037475312407,-3.296807645481264,1.7866083005821407,-1.6424532687170728,1
19.64,7,2,entertainment,22.3,12.9,0.523630043943651,-0.972383293652299,-0.6539037906406009,0.20357121529504402,0.679485423163901,0
28.89,21,6,grocery,17.6,12.8,0.8038923344704297,-0.12453530105977455,0.8502436728023077,0.016360515913426108,0.6325817083730318,0
95.83,8,1,retail,32.5,17.9,-0.8052695482975327,0.9832180044872155,-0.756013344341641,-0.8859814524550572,0.4077876634478843,0
233.82,10,0,grocery,16.2,46.0,1.1258587689564479,0.3570510505905779,-0.3774366356056795,-0.4351715282155006,-1.0745084642898004,0
131.4,20,2,grocery,23.4,16.1,-1.5044446701409089,1.443217691583726,1.6084878527824724,-1.2527780117893048,0.2991277586042588,0
35.31,15,5,grocery,4.2,31.3,0.6604723358289327,-0.6910944671736037,0.6378134888438957,-0.8353622085727278,1.0708995006238782,0
37.84,10,5,travel,25.2,24.2,-1.5360382834821262,0.14643881131593836,-0.5877489089088395,-0.959410951885306,-0.025783022576397994,0
92.17,20,5,retail,10.6,38.9,0.7266855412547875,-0.2553950362351906,0.056957539078876074,0.322888420919124,0.4084058955925941,0
52.05,9,2,grocery,4.2,40.0,0.37293626088030124,0.5896055026648379,0.4342404587066695,0.5647488701831702,1.1975426869975967,0
166.27,17,3,entertainment,10.3,24.0,0.7545051310262647,0.5970176537676278,-1.1912684746656177,0.2438628241273392,0.6632568515632382,0
30.37,13,3,retail,24.2,28.0,0.07751567865311465,2.4364563569637627,-0.4550981749991284,-1.1420813612122611,-0.06176883470765098,0
233.77,22,6,grocery,2.7,15.0,1.6931139637354624,1.2990077753837286,-0.5141136896332024,1.5950558399600663,-0.2930491334455337,0
49.45,16,5,grocery,11.7,33.1,0.9693687406421202,-0.3559589567748912,0.5576069917888052,0.6540817729000471,-0.6043831961643219,0
638.92,12,3,retail,1.2,25.7,-0.37677624008163446,-0.5114776357906294,1.7664156634168882,0.5962078175434969,0.25776593707119383,0
175.4,12,1,grocery,25.1,31.3,0.9407339603587307,0.37754708013397364,0.8250282391272747,0.5565452975406016,1.0561558984833925,0
13.44,7,6,grocery,18.5,24.4,-0.6129696549643474,-0.04192274228540938,-0.6935562035472267,-0.09249613150597649,-1.7194741305731935,0
137.11,22,0,grocery,24.7,10.1,0.24234484323954944,0.95959829461064,0.6728655470781479,-0.17365231336675424,-0.1481543653432431,0
70.46,22,3,entertainment,17.2,14.9,0.4376599834915667,-0.5847330570493788,1.0151357597859945,-0.9360087098779792,-0.6501944308674045,0
404.57,10,6,retail,10.1,21.8,0.7965432647361111,1.291560958899699,0.43806733611864057,1.4864584740037317,-2.3585084983176023,0
100.02,15,1,entertainment,25.2,37.0,1.1072071016420468,1.6068360477725705,1.8783613328099826,-1.3164842162935082,1.2290536456550296,0
6.35,18,1,entertainment,14.0,16.5,0.606245583989073,-0.8885728690791761,0.39186959976976926,0.3966572007623364,-1.020623952988725,0
50.64,11,0,grocery,7.8,23.2,0.11233346434467022,0.19323460657337993,-1.3607591634334735,-1.0841817653850765,0.8862262434250521,0
1648.02,5,6,travel,78.8,1.6,-3.405078175321159,0.30677493776298825,-0.29344449700772596,1.6757901305827057,-3.7748748548804865,1
25.83,17,0,travel,1.1,0.9,0.42059149946005325,1.942143434476767,0.5812377637470854,0.5755635064653637,0.06484187279824989,0
652.94,13,3,entertainment,21.6,32.7,-0.6556376741562847,0.6979860082074746,1.6208081252694717,0.8528162758367076,0.23716600164699994,0
556.79,14,2,travel,23.5,49.1,-0.32675508616229537,-1.1734626495269043,0.02817137078107923,0.9381152951766796,-0.38360528408441646,0
104.16,11,6,grocery,8.6,12.0,0.8040775472128147,-0.14732479488492958,-1.339756198164307,0.4608401707574535,-0.11537834400383246,0
23.09,20,3,grocery,23.0,29.6,-1.3829901559347806,1.0877092054944368,-0.8431546067906968,0.3195965085620733,0.018642292817798188,0
67.4,14,2,retail,24.1,16.5,-0.8920148998789086,0.48434782517771624,1.6464414941510441,1.528796492571594,-1.6820344798565083,0
137.63,18,6,grocery,30.7,25.6,0.42667293219602387,1.1954805590054791,-0.05417534850561967,-1.1864993060132931,2.6004389418525182,0
99.22,18,6,entertainment,26.8,13.6,0.437152466128215,1.4903077143348957,-0.17008886947321966,-0.06485948959106351,0.8016227306804924,0
177.54,13,2,grocery,15.7,6.5,-0.5713605644453317,-0.31418734130737686,1.631612620361361,0.562735247643362,0.09569719893591888,0
38.92,21,0,entertainment,13.1,22.4,0.19036902858966628,-0.15895217639213874,-0.7205596484478989,-0.5031373132415479,0.9812832228899733,0
65.77,11,5,dining,17.5,5.2,0.6095300084718737,1.338793094316963,2.821824069871319,0.37863788525275394,-0.6120720367998375,0
88.63,21,5,entertainment,14.5,7.6,-1.9839641821333895,0.6793111808450454,1.6165989912504262,-0.09332962364601179,-0.7841798707543086,0
94.92,12,1,grocery,26.4,16.4,0.26141537741259097,0.697277079128372,0.4242618655312277,-0.06062993063682677,0.21715819607837997,0
32.71,12,5,grocery,29.4,26.6,-0.23608125458963128,1.335044313944146,1.168698269544989,0.07874856831793221,0.04361020099291134,0
41.2,17,0,entertainment,22.0,14.5,1.7978661937805271,0.8969335289850568,-0.18104919539510733,0.1330258477723318,-1.1918934517045257,0
562.41,19,5,entertainment,12.4,12.8,-0.8689067041506451,0.023102186944450077,0.857456057601594,0.9317774252156573,-0.8629326209842626,0
20.63,22,0,grocery,22.0,18.1,0.5580216697530915,0.02926047600817619,3.140254881234721,-1.1264418586637988,0.5840644633801756,0
47.64,16,1,grocery,9.0,28.4,0.1033990222326726,0.31135253916499456,-0.49688009588096627,-0.3252575735959354,-1.8052522517472427,0
22.43,20,5,travel,10.1,10.8,-0.11464093178020034,0.39896417233499754,1.0363440996446938,-0.7201127813564481,0.29026121708141034,0
421.97,17,5,dining,21.2,25.0,-1.6184096901193339,1.6042710186426568,1.0424309948150352,-1.0960230130798807,0.8619010879159538,0
60.09,10,0,entertainment,13.5,31.1,0.7278908011624353,1.7044496181155315,1.3137549042675767,-0.0529707193804732,-0.5418320989795048,0
166.45,17,2,retail,30.6,14.2,-0.9415284505698848,0.6503706443904357,-0.37432364739712043,-1.3774598978868804,-1.498123971301136,0
156.5,8,6,dining,3.0,24.8,1.7451479854324352,-0.48679342904465034,0.5471149074387827,0.20068327235077082,-0.8334900355252959,0
238.95,10,4,travel,16.9,22.0,-0.1425996715459596,0.1272581480930729,1.3550424215259738,1.0146474075720757,2.4472971885840358,0
31.51,7,3,entertainment,18.1,10.7,-0.09982395785618503,-0.9235329876226609,2.931406995527099,0.8727117251341403,-1.4640107401114961,0
65.68,21,2,entertainment,13.9,27.1,-1.0575163823171303,-0.010910250314722517,0.8543698360388724,0.8358172446733765,-1.0360989289453106,0
8.71,17,0,grocery,8.0,14.6,-0.5513531054862819,-2.7160741302015237,-0.7396274047770757,-0.5574387535868689,1.38548820583576,0
22.6,18,1,retail,25.0,24.0,-0.8150092257040792,-1.1676548913772964,0.7329316580001748,0.733295935840473,0.6337056394948455,0
61.87,17,0,grocery,20.1,17.4,0.7001980373807634,-1.2908556984097883,-1.2807139531906366,0.6578495502665529,0.15575602040464212,0
86.66,13,2,grocery,58.0,12.1,1.2162556374183733,-0.46277444942547374,0.207089481333174,-0.6053045908422684,-0.27985398702880476,0
54.24,9,3,travel,35.3,36.9,1.3439307676604595,-1.0189720519522674,0.8070679096649488,-0.3716341680677653,0.4164375999888326,0
5.51,22,2,dining,24.2,39.9,-1.2019192318485947,0.4774544499875389,1.5322122521620907,-0.5760725111713375,1.4089152782658438,0
316.4,20,6,grocery,0.5,0.6,-0.7742056464841829,0.3366321113236579,1.3017383305072763,-0.708889122827547,-0.937246206735852,0
91.68,16,0,grocery,20.7,24.6,-0.1039582450685775,-0.7403338681460367,-0.4019477752782534,1.518311012596925,0.04089705864552925,0
220.71,8,6,grocery,21.5,39.6,-1.2636603026967437,-0.00022275070023039786,-1.6408989475798728,-0.8481550959233393,-0.30234637650954677,0
5.55,21,4,grocery,3.9,27.8,-0.45248441557851843,0.8612409685985142,-0.8871812507419676,0.9113106118071276,-0.8725708693606999,0
99.58,20,3,grocery,25.2,39.9,0.7411969664286123,1.508585319411532,-0.41717152087298415,1.2259310118540148,-2.4075831240104444,0
93.83,8,3,grocery,0.1,13.7,0.947101834505667,0.0916348344070015,0.8340899559507341,0.05293228517711212,0.671348010585358,0
45.53,21,6,dining,27.2,13.6,-1.4652257796081898,-0.7132810980965265,1.0061144992894007,-0.6367963187595195,-1.6568813225500338,0
32.08,18,6,entertainment,13.6,25.5,1.9709833491416453,-0.7972081828471066,0.23499513949427453,0.12416836301176436,1.2188394289954254,0
68.74,14,3,retail,12.1,34.4,0.48608449731027803,-0.6692472053977285,1.025176300666509,0.9755886954220359,1.4790013120503998,0
268.76,14,0,travel,32.5,13.8,1.8213352854535978,-0.29875763900150876,1.58113072717935,-1.2314098392681863,-0.336381638261672,0
71.87,19,4,grocery,16.4,23.1,0.3628919235590507,-0.038632911829085265,0.10300707674065884,0.42602413536854455,-0.09380549914468672,0
37.36,9,6,grocery,14.4,43.2,0.780663097815805,0.9702160156643855,-0.02489354606394978,-0.6056032556999331,-1.9374277425067752,0
126.99,10,3,entertainment,33.8,30.2,1.1058112906926192,0.737053098185205,0.11137232848713507,0.26633518799594375,0.4781178575741824,0
159.67,11,0,entertainment,22.8,23.5,1.1692596399113235,0.7552701328056489,0.9096643529069744,0.35205431954467153,0.527384419936362,0
10.14,7,4,travel,16.6,27.4,0.06670395171330094,1.7194193946196263,-2.3446406753495843,-0.025657073347624227,1.4922773007940717,0
9.18,13,4,dining,16.4,9.9,-0.5360937289493065,-0.5055641898565719,1.4743171025189101,-0.03673715668758974,1.367854962599434,0
406.73,8,1,grocery,16.7,38.7,-0.5191749846677253,-0.0807157873144249,1.694194950220155,-0.2519611315987784,-0.42156276729298825,0
131.59,10,1,retail,15.6,24.4,-2.789701191822106,0.5709386605671759,1.2787109024177918,1.090789518384177,-1.5235379767984198,0
249.0,1,6,entertainment,280.3,1.5,-2.4009610239267762,1.3641593563444832,1.1197059708951214,3.200877868674599,-3.2799831520327216,1
55.9,13,1,entertainment,7.2,19.8,-0.9142421201540247,0.03746616104160536,1.6992134799907206,-0.1277735912212615,1.2045718752040757,0
21.01,21,4,grocery,28.4,24.7,0.9079491259574852,0.6438546260468497,0.688665211326205,-0.3177378648022219,1.4805750775652753,0
6.16,15,6,grocery,21.4,30.7,-0.5988698500356013,1.6293042253996017,-1.5816347335026708,-1.0092621775724149,-1.5037335852109612,0
30.74,14,6,travel,13.1,34.2,0.5378260213837499,0.7883775243256268,-0.10962995437588086,0.19655793078222053,-1.0270771297404118,0
141.21,22,0,dining,0.1,18.6,1.9206163438611006,0.3470486368950651,2.1031114226218435,0.4631342007610366,-0.06052891924897189,0
12.39,18,6,travel,6.8,38.5,0.4607529674157015,-0.4596786586021281,0.10967994439250861,0.09197840788101105,0.9500364117260194,0
11.57,20,4,travel,11.9,22.4,0.591291322603728,-0.7495174865439913,-1.0377700102376815,-0.2191543974267925,-0.22216605718615223,0
293.93,21,3,entertainment,15.8,41.3,-0.4672260805863436,-0.30728517077608264,1.655449756859627,0.1364588163938367,0.9897761280589824,0
1428.25,15,5,entertainment,20.0,2.4,-1.076305931216242,-0.4797734038678368,-0.09505489658098254,-0.8145178677998541,-0.15438026070584573,0
20.74,9,1,dining,6.8,28.8,-1.059446276374889,-0.32259325293147056,-0.7192680834952714,0.2149450310187203,0.014294187834662353,0
1292.07,22,5,grocery,30.6,25.8,-0.23381041775645545,0.8215040740829045,-1.120196565274482,-1.0361891965387675,0.5098721441338309,0
31.19,19,2,retail,10.1,24.7,0.33250817965650803,-1.0640153054522994,-0.030643275310545448,-0.7772933381656344,0.2589526722984619,0
2478.78,4,2,entertainment,56.3,0.8,-3.7664756979098386,0.4108982709813229,-1.1870526884403068,3.632965692837613,-2.1704454286390535,1
47.57,15,3,dining,28.1,16.2,-1.1199067627163939,-1.6687191880080385,-0.04571598053106496,0.47282555255328146,0.35393392884921315,0
814.78,21,3,retail,8.3,26.4,-0.07090503666508197,0.09373165918732988,0.4866587255763464,-0.8562863401004069,-0.45129291285228423,0
5.31,18,1,grocery,8.2,15.2,1.5757493521734862,1.3968482377214069,1.7639687078991044,-0.17299731637349638,0.7211279242458487,0
80.46,7,1,retail,6.8,37.5,-0.8791734031473475,-0.014878605706654337,-0.40582722706433005,-0.8828567961736848,-0.15452089285001913,0
45.35,8,1,entertainment,15.4,13.0,0.9290894085948527,-0.3599980957709773,2.125758161189319,-0.936500216257273,-0.43859708626006944,0
104.95,10,4,entertainment,22.1,18.1,0.4881537924521581,-0.20388908316926324,0.04062551697735578,-0.6928927273039953,0.9083616866327265,0
501.56,16,0,entertainment,22.8,26.5,0.19244246857557917,-0.8485939371263496,0.7489078270520133,-1.3080964670517723,-0.1337043829894511,0
8.06,7,3,retail,15.8,26.6,-2.661867745013126,-1.6448326547007177,1.158765424442124,-0.23810037416946767,0.9754784213096432,0
40.37,13,3,entertainment,18.6,14.5,-0.6805889727328231,0.1447348050215967,-2.3702801855371853,0.9811417728690247,-1.051971874720834,0
115.8,11,6,grocery,17.6,10.2,-1.120953387072431,0.029430032019986094,-0.515821530241309,0.6315599527333611,1.2356438456769425,0
43.75,11,4,retail,1.0,34.8,-0.646882677639244,-0.4639630803750433,1.421302302901232,-0.4066894608784374,-0.518542767491522,0
329.55,11,6,grocery,11.3,7.0,-0.3297715047649391,-1.1878359636595641,1.05140915603023,0.18587498240410608,0.1164301801485001,0
44.14,9,4,retail,29.8,30.9,-0.6185405138584534,0.5823989199879067,-0.28155279537004574,0.9680611233094194,0.40652272366002035,0
26.05,14,0,grocery,17.6,21.0,-0.12499210887365457,0.04095269589401842,1.210959613784624,-0.0781807308343947,-0.0022052446808249536,0
68.15,22,0,grocery,16.1,49.3,-0.20414245806352732,1.1084411154539617,0.8934546353483035,1.4306483778090575,0.11774503968000548,0
233.01,8,4,grocery,13.9,21.1,0.4055809817669004,-1.640023194568233,0.017078500158873244,-0.9171086733654387,-0.08339623317907166,0
